Unnamed: 0,album_name,popularity,artist,song_name,duration_ms,explicit,track_number,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
541,Honesty (Deluxe Version),26,Jake Isaac,Better,162000,False,13,0.697,0.426,-11.695,0.0685,0.887,0.00208,0.0957,0.554,84.002
542,Honesty (Deluxe Version),25,Jake Isaac,Hard Place - Live at Subfrantic,264000,False,14,0.632,0.314,-13.185,0.0849,0.826,0.353,0.11,0.205,156.03
543,Brockwell Mixtape,25,edbl,Brockwell - Intro,125239,False,1,0.869,0.496,-12.262,0.063,0.662,0.47,0.205,0.564,130.016
544,Brockwell Mixtape,33,edbl,No Pressure,201308,False,2,0.843,0.552,-6.459,0.0619,0.478,0.000964,0.1,0.74,110.019
545,Brockwell Mixtape,31,edbl,Never Met,208706,False,3,0.699,0.767,-6.863,0.128,0.0743,0.00182,0.0477,0.418,108.322
546,Brockwell Mixtape,31,edbl,Taken,242358,False,4,0.811,0.326,-6.191,0.102,0.774,0.000561,0.0573,0.635,144.968
547,Brockwell Mixtape,28,edbl,I Ain't Afraid No More,203133,False,5,0.759,0.589,-6.852,0.0692,0.0486,0.000714,0.156,0.535,95.991
548,Brockwell Mixtape,27,edbl,Lemonade,182813,False,6,0.827,0.712,-6.259,0.255,0.138,2.36e-05,0.0536,0.648,111.967
549,Brockwell Mixtape,23,edbl,B.D.E.,221253,False,7,0.693,0.599,-8.632,0.058,0.12,0.844,0.323,0.469,87.987
550,Brockwell Mixtape,26,edbl,Simple Life,209106,False,8,0.537,0.441,-7.428,0.0532,0.441,0.0,0.146,0.2,99.742
551,Brockwell Mixtape,25,edbl,Wasn't What It Went Like,211400,False,9,0.542,0.62,-7.082,0.246,0.698,0.00401,0.0981,0.358,97.415
552,Brockwell Mixtape,30,edbl,Breathe Something New,226920,False,10,0.723,0.563,-7.938,0.104,0.562,0.41,0.124,0.443,89.988
553,Brockwell Mixtape,22,edbl,Anyway,200053,True,11,0.655,0.417,-8.64,0.0333,0.694,9.93e-05,0.128,0.362,100.779
554,Brockwell Mixtape,20,edbl,Brockwell - Outro,139173,False,12,0.741,0.526,-10.81,0.0956,0.785,0.934,0.12,0.481,74.987
555,Brockwell Mixtape,22,edbl,Kindness - Bonus Track,226100,True,13,0.751,0.668,-7.102,0.0402,0.209,0.0123,0.0806,0.664,90.001
556,The Lockdown Sessions,88,Elton John,Cold Heart - PNAU Remix,202735,False,1,0.795,0.8,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032
557,The Lockdown Sessions,66,Elton John,Always Love You,257237,True,2,0.687,0.655,-4.919,0.0414,0.253,4.63e-06,0.114,0.244,122.999
558,The Lockdown Sessions,57,Elton John,Learn To Fly,211213,False,3,0.563,0.537,-6.138,0.0794,0.552,0.0,0.0655,0.658,173.785
559,The Lockdown Sessions,66,Elton John,After All,208714,False,4,0.501,0.556,-5.628,0.0266,0.361,0.000133,0.115,0.165,82.017
560,The Lockdown Sessions,57,Elton John,Chosen Family,280381,False,5,0.497,0.586,-6.985,0.0413,0.496,0.0,0.0698,0.283,73.016
561,The Lockdown Sessions,55,Elton John,The Pink Phantom,253053,False,6,0.351,0.481,-8.03,0.0406,0.539,0.000206,0.0609,0.465,64.485
562,The Lockdown Sessions,58,Elton John,It's a sin - global reach mix,284904,False,7,0.615,0.84,-6.413,0.0362,0.0511,6.08e-05,0.231,0.204,125.027
563,The Lockdown Sessions,62,Elton John,Nothing Else Matters,395785,False,8,0.452,0.668,-5.118,0.0292,0.00516,1.45e-05,0.112,0.142,142.548
564,The Lockdown Sessions,56,Elton John,Orbit,208225,False,9,0.72,0.804,-4.231,0.0358,0.00282,0.143,0.129,0.822,114.002
565,The Lockdown Sessions,53,Elton John,Simple Things,251585,False,10,0.506,0.795,-4.628,0.0299,0.263,7.68e-05,0.142,0.277,88.057
566,The Lockdown Sessions,53,Elton John,Beauty In The Bones,230870,False,11,0.582,0.821,-4.417,0.0843,0.00868,6.36e-06,0.0846,0.16,155.003
567,The Lockdown Sessions,0,Elton John,One Of Me,161666,True,12,0.708,0.598,-4.969,0.0617,0.202,0.0,0.169,0.561,144.096
568,The Lockdown Sessions,53,Elton John,E-Ticket,198817,False,13,0.384,0.946,-2.149,0.0654,0.00054,0.0,0.147,0.279,138.167
569,The Lockdown Sessions,63,Elton John,Finish Line,264846,False,14,0.48,0.803,-3.415,0.0485,0.0756,0.0,0.195,0.539,171.79
570,The Lockdown Sessions,53,Elton John,Stolen Car,337753,False,15,0.516,0.762,-4.306,0.0319,0.00691,0.000178,0.241,0.226,139.834
571,The Lockdown Sessions,53,Elton John,I'm Not Gonna Miss You,176554,False,16,0.35,0.462,-6.433,0.0273,0.0638,0.000453,0.238,0.111,60.016
572,Seven Shades of Heartbreak,66,Mimi Webb,Dumb Love,206161,False,1,0.57,0.423,-5.858,0.0301,0.028,0.0,0.0614,0.169,76.961
573,Seven Shades of Heartbreak,66,Mimi Webb,24/5,158539,False,2,0.56,0.763,-4.159,0.105,0.409,0.0,0.122,0.346,91.058
574,Seven Shades of Heartbreak,56,Mimi Webb,Little Bit Louder,155757,False,3,0.719,0.731,-5.211,0.0486,0.0601,0.0,0.14,0.588,116.053
575,Seven Shades of Heartbreak,53,Mimi Webb,Heavenly,243495,False,4,0.608,0.786,-4.482,0.0942,0.174,0.0,0.132,0.266,123.004
576,Seven Shades of Heartbreak,70,Mimi Webb,Halfway,197197,False,5,0.614,0.842,-3.502,0.0653,0.0048,0.0,0.0869,0.641,145.04
577,Seven Shades of Heartbreak,68,Mimi Webb,Good Without,182856,False,6,0.548,0.61,-4.888,0.0965,0.0754,0.0,0.203,0.317,89.836
578,Seven Shades of Heartbreak,58,Mimi Webb,Lonely In Love,186656,False,7,0.624,0.591,-4.877,0.057,0.401,0.0,0.107,0.291,143.033
579,The Myth of The Happily Ever After,51,Biffy Clyro,DumDum,212013,True,1,0.177,0.378,-8.541,0.032,0.0206,0.000183,0.317,0.0466,84.614
580,The Myth of The Happily Ever After,55,Biffy Clyro,A Hunger In Your Haunt,229160,True,2,0.394,0.927,-4.169,0.0621,0.000104,0.003,0.131,0.458,176.962
581,The Myth of The Happily Ever After,51,Biffy Clyro,Denier,179098,False,3,0.42,0.949,-4.311,0.0446,0.000134,2.3e-05,0.186,0.579,172.077
582,The Myth of The Happily Ever After,50,Biffy Clyro,Separate Missions,318186,False,4,0.584,0.826,-5.712,0.0353,0.000253,0.00566,0.121,0.677,139.027
583,The Myth of The Happily Ever After,51,Biffy Clyro,Witch’s Cup,284080,False,5,0.358,0.669,-5.955,0.0584,0.00379,3.9e-06,0.319,0.368,187.475
584,The Myth of The Happily Ever After,51,Biffy Clyro,Holy Water,340853,False,6,0.322,0.476,-6.26,0.0301,0.0123,0.0,0.128,0.319,150.001
585,The Myth of The Happily Ever After,55,Biffy Clyro,Errors In The History Of God,256838,True,7,0.475,0.737,-5.242,0.0432,0.00174,1.64e-06,0.125,0.487,166.962
586,The Myth of The Happily Ever After,51,Biffy Clyro,Haru Urara,195373,False,8,0.589,0.521,-5.847,0.0363,0.00543,2.88e-06,0.0848,0.278,156.983
587,The Myth of The Happily Ever After,50,Biffy Clyro,Unknown Male 01,368960,False,9,0.334,0.589,-5.78,0.0336,0.000666,2.21e-06,0.0741,0.176,66.234
588,The Myth of The Happily Ever After,48,Biffy Clyro,Existed,249013,False,10,0.65,0.644,-8.867,0.0336,0.0547,0.000252,0.129,0.509,135.95
589,The Myth of The Happily Ever After,48,Biffy Clyro,Slurpy Slurpy Sleep Sleep,369080,False,11,0.542,0.863,-5.517,0.0297,0.000367,0.00553,0.0686,0.267,100.006
590,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",52,HONNE,IDGAF ABOUT PAIN,156391,True,1,0.84,0.541,-7.8,0.176,0.439,0.156,0.124,0.643,133.997
591,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",62,HONNE,COMING HOME (feat. NIKI),210019,False,2,0.826,0.329,-10.015,0.0765,0.17,0.000878,0.0927,0.558,106.935
592,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",60,HONNE,WHAT WOULD YOU DO? (feat. Pink Sweat$),192466,False,3,0.871,0.513,-8.516,0.101,0.093,0.00302,0.352,0.647,111.976
593,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",52,HONNE,DANCING ON A CLOUD,244699,False,4,0.513,0.545,-8.371,0.165,0.479,2.46e-05,0.0881,0.646,107.207
594,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",54,HONNE,NOW I'M ALONE (feat. Sofía Valdés),224881,False,5,0.762,0.625,-6.819,0.0497,0.113,0.0125,0.0781,0.675,92.981
595,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",65,HONNE,THREE STRIKES (feat. Khalid),204467,True,6,0.761,0.291,-10.763,0.0546,0.448,5.97e-06,0.163,0.516,125.035
596,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",51,HONNE,TALK TO ME,201618,False,7,0.69,0.601,-7.508,0.0329,0.208,0.000163,0.346,0.487,144.979
597,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",57,HONNE,BACK ON TOP (feat. Griff),173984,False,8,0.661,0.601,-7.493,0.0367,0.0464,2.72e-05,0.334,0.598,147.137
598,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",55,HONNE,EASY ON ME,202391,True,9,0.864,0.474,-8.438,0.0391,0.0201,0.000122,0.119,0.658,99.026
599,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",50,HONNE,I’M THE LUCKY ONE,221817,False,10,0.697,0.477,-7.63,0.167,0.253,1.6e-05,0.37,0.686,92.872
600,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",50,HONNE,HEARTSONG,267066,False,11,0.648,0.428,-10.358,0.0308,0.28,0.0012,0.108,0.211,135.896
601,Prioritise Pleasure,48,Self Esteem,I'm Fine,181506,False,1,0.656,0.462,-8.635,0.0625,0.0803,2.44e-06,0.0998,0.227,129.658
602,Prioritise Pleasure,49,Self Esteem,Fucking Wizardry,232400,True,2,0.739,0.856,-5.573,0.0746,0.0228,0.0,0.0763,0.589,125.077
603,Prioritise Pleasure,47,Self Esteem,Hobbies 2,226440,True,3,0.778,0.715,-7.725,0.0735,0.0694,0.000242,0.0475,0.4,100.05
604,Prioritise Pleasure,49,Self Esteem,Prioritise Pleasure,245520,True,4,0.818,0.611,-7.898,0.0873,0.041,0.102,0.192,0.477,120.005
605,Prioritise Pleasure,53,Self Esteem,I Do This All The Time,293173,False,5,0.686,0.65,-8.079,0.111,0.00877,9.34e-05,0.362,0.615,92.007
606,Prioritise Pleasure,47,Self Esteem,Moody,200120,False,6,0.73,0.786,-5.077,0.0472,0.0277,0.0,0.294,0.4,118.98
607,Prioritise Pleasure,45,Self Esteem,Still Reigning,229413,False,7,0.522,0.437,-7.672,0.0256,0.0526,1.02e-05,0.129,0.149,90.011
608,Prioritise Pleasure,44,Self Esteem,How Can I Help You,141706,False,8,0.705,0.855,-7.478,0.167,0.00209,0.000319,0.286,0.553,131.853
609,Prioritise Pleasure,44,Self Esteem,It's Been A While,183613,False,9,0.674,0.647,-8.978,0.0586,0.0286,1.03e-06,0.0878,0.307,164.026
610,Prioritise Pleasure,45,Self Esteem,The 345,255826,False,10,0.642,0.777,-5.308,0.0445,0.537,0.0,0.187,0.332,116.952
611,Prioritise Pleasure,43,Self Esteem,John Elton,170173,False,11,0.324,0.182,-12.798,0.0348,0.745,1.31e-06,0.418,0.21,140.538
612,Prioritise Pleasure,50,Self Esteem,You Forever,225133,False,12,0.725,0.801,-5.801,0.0345,0.0805,0.0279,0.243,0.654,116.977
613,Prioritise Pleasure,43,Self Esteem,Just Kids,138360,False,13,0.367,0.276,-8.291,0.0389,0.616,0.0,0.121,0.558,78.044
614,Blue Banisters,69,Lana Del Rey,Text Book,303227,False,1,0.424,0.318,-9.915,0.0427,0.824,0.000542,0.114,0.102,119.396
615,Blue Banisters,68,Lana Del Rey,Blue Banisters,293692,False,2,0.373,0.114,-13.171,0.041,0.937,4.73e-05,0.104,0.172,90.945
616,Blue Banisters,68,Lana Del Rey,Arcadia,263399,False,3,0.323,0.106,-10.374,0.0323,0.97,5.94e-05,0.108,0.158,91.455
617,Blue Banisters,67,Lana Del Rey,Interlude - The Trio,75960,False,4,0.376,0.493,-14.03,0.0372,0.000689,0.901,0.153,0.119,102.845
618,Blue Banisters,70,Lana Del Rey,Black Bathing Suit,318040,True,5,0.418,0.377,-11.612,0.0738,0.852,4.61e-05,0.374,0.283,113.936
619,Blue Banisters,74,Lana Del Rey,If You Lie Down With Me,265186,False,6,0.641,0.346,-9.508,0.036,0.913,3.99e-05,0.104,0.187,122.101
620,Blue Banisters,67,Lana Del Rey,Beautiful,215760,False,7,0.552,0.202,-10.685,0.043,0.96,0.00154,0.225,0.237,78.021
621,Blue Banisters,68,Lana Del Rey,Violets for Roses,255040,False,8,0.513,0.21,-10.472,0.0301,0.922,0.0,0.123,0.14,88.021
622,Blue Banisters,81,Lana Del Rey,Dealer,274293,True,9,0.602,0.59,-6.346,0.0279,0.318,0.000166,0.104,0.381,130.08
623,Blue Banisters,71,Lana Del Rey,Thunder,259466,True,10,0.483,0.475,-8.442,0.0291,0.674,0.00167,0.115,0.237,73.862
624,Blue Banisters,67,Lana Del Rey,Wildflower Wildfire,287840,False,11,0.547,0.205,-10.021,0.0277,0.873,0.0502,0.113,0.222,105.745
625,Blue Banisters,67,Lana Del Rey,Nectar Of The Gods,259893,True,12,0.447,0.165,-9.275,0.0342,0.888,1.4e-06,0.177,0.122,101.758
626,Blue Banisters,68,Lana Del Rey,Living Legend,241426,False,13,0.402,0.219,-9.244,0.0318,0.935,0.0034,0.102,0.166,126.595
627,Blue Banisters,67,Lana Del Rey,Cherry Blossom,197933,False,14,0.413,0.119,-12.499,0.0348,0.982,0.00219,0.112,0.216,111.11
628,Blue Banisters,67,Lana Del Rey,Sweet Carolina,201779,True,15,0.45,0.148,-11.802,0.0569,0.976,0.000409,0.107,0.0758,79.727
629,Easy On Me,100,Adele,Easy On Me,224694,False,1,0.604,0.366,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981
630,Music Of The Spheres,66,Coldplay,🪐,53184,False,1,0.326,0.322,-20.192,0.0337,0.887,0.841,0.116,0.0651,89.657
631,Music Of The Spheres,74,Coldplay,Higher Power,206681,False,2,0.507,0.832,-5.931,0.0425,0.00643,1.6e-05,0.229,0.485,177.894
632,Music Of The Spheres,70,Coldplay,Humankind,266704,False,3,0.575,0.838,-6.498,0.0454,0.000172,0.000103,0.458,0.215,135.006
633,Music Of The Spheres,66,Coldplay,✨,53033,False,4,0.0859,0.289,-17.24,0.0359,0.805,0.99,0.141,0.038,166.784
634,Music Of The Spheres,84,Coldplay,Let Somebody Go,241595,False,5,0.592,0.342,-8.93,0.0339,0.193,0.00245,0.11,0.155,130.953
635,Music Of The Spheres,69,Coldplay,❤️,188966,False,6,0.348,0.0491,-15.431,0.0404,0.97,0.000186,0.0918,0.232,136.68
636,Music Of The Spheres,69,Coldplay,People of The Pride,217266,True,7,0.432,0.613,-6.785,0.0349,0.00581,0.0151,0.312,0.0911,136.362
637,Music Of The Spheres,68,Coldplay,Biutyful,192394,False,8,0.614,0.68,-7.84,0.0425,0.0168,0.00056,0.118,0.347,153.937
638,Music Of The Spheres,21,Coldplay,🌎,21388,False,9,0.115,0.907,-20.358,0.223,0.969,0.981,0.98,0.0185,189.885
639,Music Of The Spheres,87,Coldplay,My Universe,226198,False,10,0.573,0.711,-6.268,0.0406,0.0114,0.0,0.328,0.47,105.006
640,Music Of The Spheres,66,Coldplay,♾,226140,False,11,0.576,0.896,-8.994,0.0412,0.00941,0.955,0.153,0.412,135.01
641,Music Of The Spheres,67,Coldplay,Coloratura,617057,False,12,0.285,0.265,-10.836,0.0288,0.629,0.179,0.066,0.0699,134.055
642,Skin,54,Joy Crookes,I Don't Mind,174200,True,1,0.432,0.334,-8.588,0.0632,0.651,4.31e-05,0.359,0.194,147.514
643,Skin,54,Joy Crookes,19th Floor,189371,False,2,0.341,0.922,-3.943,0.161,0.512,0.000153,0.493,0.223,129.571
644,Skin,54,Joy Crookes,Poison,211700,False,3,0.774,0.402,-9.482,0.043,0.603,0.00319,0.102,0.554,101.816
645,Skin,56,Joy Crookes,Trouble,184015,False,4,0.608,0.613,-5.221,0.277,0.348,0.0,0.187,0.702,168.307
646,Skin,60,Joy Crookes,When You Were Mine,203483,False,5,0.369,0.829,-3.81,0.0789,0.0684,0.0991,0.343,0.63,102.175
647,Skin,52,Joy Crookes,To Lose Someone,250601,False,6,0.611,0.421,-6.471,0.0634,0.463,0.0,0.177,0.301,61.895
648,Skin,51,Joy Crookes,Unlearn You,162098,False,7,0.438,0.122,-8.654,0.0309,0.924,2.74e-06,0.102,0.22,137.62
649,Skin,54,Joy Crookes,Kingdom,188926,True,8,0.693,0.82,-4.556,0.0579,0.0191,9.79e-05,0.546,0.802,140.941
650,Skin,60,Joy Crookes,Feet Don't Fail Me Now,198800,False,9,0.662,0.84,-3.112,0.0509,0.17,0.000226,0.155,0.568,112.914
651,Skin,52,Joy Crookes,Wild Jasmine,215300,False,10,0.361,0.767,-6.707,0.0991,0.545,0.00142,0.0962,0.701,90.882
652,Skin,53,Joy Crookes,Skin,178500,False,11,0.479,0.178,-7.791,0.0318,0.908,1.29e-06,0.11,0.252,116.132
653,Skin,50,Joy Crookes,Power,282110,True,12,0.46,0.203,-8.906,0.0501,0.661,2.98e-06,0.108,0.114,73.287
654,Skin,48,Joy Crookes,Theek Ache,130128,False,13,0.5,0.197,-12.595,0.0427,0.893,2.71e-05,0.0882,0.322,140.65
655,to hell with it,76,PinkPantheress,Pain,98544,False,1,0.829,0.617,-8.497,0.14,0.227,0.00306,0.0618,0.81,125.605
656,to hell with it,69,PinkPantheress,I must apologise,108373,False,2,0.616,0.856,-6.098,0.0457,0.516,0.0652,0.245,0.75,157.109
657,to hell with it,63,PinkPantheress,Last valentines,73053,False,3,0.704,0.843,-7.854,0.0448,0.0663,0.00574,0.347,0.68,150.025
658,to hell with it,67,PinkPantheress,Passion,138268,False,4,0.699,0.628,-5.163,0.0369,0.49,0.782,0.101,0.607,79.968
659,to hell with it,70,PinkPantheress,Just for me,116213,False,5,0.804,0.609,-7.848,0.0633,0.68,0.00253,0.261,0.713,133.043
660,to hell with it,63,PinkPantheress,Noticed I cried,82226,False,6,0.499,0.856,-5.705,0.061,0.0544,0.131,0.0734,0.394,163.956
661,to hell with it,67,PinkPantheress,Reason,131906,False,7,0.543,0.833,-6.548,0.0582,0.0065,0.0746,0.1,0.281,167.183
662,to hell with it,65,PinkPantheress,All my friends know,118813,False,8,0.719,0.549,-8.297,0.147,0.327,0.148,0.117,0.192,102.092
663,to hell with it,62,PinkPantheress,Nineteen,153306,False,9,0.539,0.571,-8.98,0.045,0.109,0.0,0.215,0.244,89.964
664,to hell with it,73,PinkPantheress,Break it off - Bonus,96133,False,10,0.552,0.904,-4.891,0.114,0.0027,8.85e-06,0.0786,0.746,171.788
665,Censored,43,Loski,Intro,95350,True,1,0.755,0.568,-9.503,0.385,0.522,0.0,0.105,0.38,146.203
666,Censored,47,Loski,Woosh and Push (feat. Suspect (AGB)),178341,True,2,0.675,0.652,-7.674,0.27,0.0779,0.0,0.0752,0.611,72.025
667,Censored,45,Loski,Rolling Stones,200071,True,3,0.759,0.677,-7.134,0.403,0.3,0.0,0.131,0.816,72.062
668,Censored,46,Loski,Miss Carter,208118,True,4,0.715,0.821,-6.094,0.324,0.57,0.0,0.214,0.831,142.94
669,Censored,43,Loski,Break It (feat. SD),195435,True,5,0.827,0.698,-7.4,0.329,0.313,0.0,0.154,0.81,140.008
670,Censored,63,Loski,Rolling Dice,175774,True,6,0.883,0.801,-4.194,0.294,0.555,2.37e-06,0.0873,0.703,141.985
671,Censored,41,Loski,Gassed (feat. Gee Splash),203339,True,7,0.59,0.749,-5.322,0.0894,0.215,0.0,0.453,0.766,143.67
672,Censored,48,Loski,P.U.G,208121,True,8,0.766,0.713,-6.958,0.378,0.365,0.0,0.0779,0.616,143.126
673,Censored,41,Loski,Mulli,163339,True,9,0.794,0.495,-8.439,0.4,0.109,0.0,0.203,0.597,144.037
674,Censored,42,Loski,Rats,205248,True,10,0.717,0.662,-9.107,0.486,0.0741,0.0,0.128,0.733,144.938
675,All Hours,30,Anz,Decisions (AM Intro),100881,False,1,0.287,0.871,-7.446,0.0399,0.0957,0.942,0.112,0.0542,108.327
676,All Hours,38,Anz,You Could Be,218024,False,2,0.712,0.818,-5.162,0.0368,0.0123,0.141,0.0499,0.52,124.012
677,All Hours,31,Anz,Real Enough To Feel Good,306178,False,3,0.767,0.685,-6.135,0.0388,0.226,0.661,0.149,0.371,131.982
678,All Hours,33,Anz,Inna Circle,324956,False,4,0.788,0.952,-4.315,0.0598,0.00145,0.879,0.0543,0.568,136.016
679,All Hours,43,Anz,Last Before Lights,366152,False,5,0.67,0.834,-3.884,0.0424,0.00681,0.897,0.103,0.619,142.007
680,All Hours,26,Anz,Quest Select (AM Outro),88012,False,6,0.256,0.534,-7.501,0.0314,0.104,0.356,0.181,0.251,82.407
681,Just for the Times,46,Everyone You Know,Higher,226433,False,1,0.601,0.846,-5.8,0.0406,0.00116,3.53e-06,0.754,0.344,105.041
682,Just for the Times,40,Everyone You Know,When the Sun Comes Up,188936,True,2,0.714,0.795,-4.892,0.104,0.454,0.00427,0.199,0.629,99.061
683,Just for the Times,42,Everyone You Know,Charlie,197796,False,3,0.725,0.485,-6.798,0.219,0.0558,0.00015,0.169,0.239,108.02
684,Just for the Times,49,Everyone You Know,There for You,228602,False,4,0.603,0.907,-4.302,0.0418,0.00713,2.36e-05,0.0633,0.572,125.033
685,Just for the Times,39,Everyone You Know,18,200595,False,5,0.681,0.775,-4.418,0.0455,0.0407,6.86e-06,0.0982,0.565,75.536
686,Just for the Times,40,Everyone You Know,Crying on the Weekend,199297,False,6,0.655,0.842,-3.036,0.186,0.0679,0.00763,0.313,0.282,129.17
687,Just for the Times,35,Everyone You Know,No Sleep (Interlude),100890,True,7,0.545,0.671,-8.258,0.318,0.191,0.000122,0.0781,0.067,144.001
688,Just for the Times,1,Everyone You Know,Human Again (Skit),17124,False,8,0.411,0.68,-12.463,0.332,0.995,0.0272,0.75,0.724,126.006
689,Just for the Times,46,Everyone You Know,Just for the Times,205207,False,9,0.616,0.824,-3.646,0.128,0.00658,0.0257,0.3,0.206,125.024
690,Just for the Times,36,Everyone You Know,Radio,208878,False,10,0.666,0.908,-2.408,0.104,0.117,0.0,0.0882,0.326,125.873
691,Just for the Times,35,Everyone You Know,Song for Remi,201287,False,11,0.46,0.172,-15.847,0.0567,0.748,1.96e-05,0.254,0.138,130.405
692,Just for the Times,31,Everyone You Know,Open Up (Prelude),59740,True,12,0.44,0.461,-21.588,0.593,0.63,0.0,0.88,0.774,79.451
693,Just for the Times,37,Everyone You Know,Your Tears,240716,False,13,0.571,0.654,-6.767,0.0326,0.0888,0.0,0.142,0.228,99.009
694,Seventeen Going Under (Deluxe),60,Sam Fender,Seventeen Going Under,297933,False,1,0.479,0.87,-4.876,0.0366,0.00788,0.00419,0.0826,0.587,161.964
695,Seventeen Going Under (Deluxe),56,Sam Fender,Getting Started,189360,False,2,0.462,0.903,-4.519,0.0738,0.0186,0.000849,0.219,0.549,161.002
696,Seventeen Going Under (Deluxe),55,Sam Fender,Aye,186773,False,3,0.583,0.819,-5.037,0.0428,0.0946,7.86e-05,0.0804,0.728,156.074
697,Seventeen Going Under (Deluxe),58,Sam Fender,Get You Down,263520,False,4,0.386,0.971,-4.901,0.06,0.000584,0.0838,0.33,0.434,157.92
698,Seventeen Going Under (Deluxe),54,Sam Fender,Long Way Off,229693,False,5,0.453,0.818,-4.115,0.0314,0.0129,0.0,0.334,0.723,163.979
699,Seventeen Going Under (Deluxe),58,Sam Fender,Spit Of You,273026,False,6,0.54,0.756,-5.944,0.0279,0.00128,0.00273,0.105,0.385,84.956
700,Seventeen Going Under (Deluxe),53,Sam Fender,Last To Make It Home,321400,False,7,0.525,0.439,-6.786,0.0255,0.0641,0.0013,0.106,0.158,124.108
701,Seventeen Going Under (Deluxe),50,Sam Fender,The Leveller,241373,False,8,0.472,0.946,-4.723,0.0857,0.000163,1.24e-06,0.32,0.5,156.96
702,Seventeen Going Under (Deluxe),52,Sam Fender,Mantra,256000,False,9,0.4,0.602,-6.859,0.0268,0.0626,0.00304,0.128,0.398,78.76
703,Seventeen Going Under (Deluxe),52,Sam Fender,Paradigms,225186,False,10,0.542,0.805,-5.345,0.0449,0.00518,0.0,0.0963,0.664,127.076
704,Seventeen Going Under (Deluxe),53,Sam Fender,The Dying Light,238333,False,11,0.461,0.552,-6.031,0.0374,0.416,0.000257,0.108,0.325,129.091
705,Seventeen Going Under (Deluxe),50,Sam Fender,Better Of Me,228840,False,12,0.606,0.481,-7.881,0.0494,0.0352,0.000111,0.105,0.33,163.985
706,Seventeen Going Under (Deluxe),51,Sam Fender,Pretending That You're Dead,178813,False,13,0.54,0.938,-3.557,0.0392,0.026,0.00136,0.321,0.542,129.047
707,Seventeen Going Under (Deluxe),51,Sam Fender,Angel In Lothian,252000,False,14,0.473,0.868,-3.123,0.0317,0.000405,0.0631,0.0528,0.489,127.118
708,Seventeen Going Under (Deluxe),49,Sam Fender,Good Company,287173,False,15,0.408,0.247,-10.225,0.0365,0.776,0.00117,0.144,0.413,125.724
709,Seventeen Going Under (Deluxe),48,Sam Fender,Poltergeists,152493,False,16,0.452,0.259,-7.857,0.0445,0.907,0.0,0.102,0.379,66.623
710,Friends That Break Your Heart,37,James Blake,Famous Last Words,256155,False,1,0.606,0.192,-12.579,0.0371,0.959,0.272,0.118,0.0399,75.551
711,Friends That Break Your Heart,37,James Blake,Life Is Not The Same,199639,False,2,0.633,0.436,-9.872,0.0519,0.902,0.00966,0.0949,0.206,143.95
712,Friends That Break Your Heart,43,James Blake,Coming Back (feat. SZA),195905,False,3,0.545,0.496,-7.262,0.146,0.627,0.262,0.154,0.114,172.017
713,Friends That Break Your Heart,35,James Blake,Funeral,155982,False,4,0.472,0.146,-12.88,0.0421,0.942,0.00717,0.111,0.102,131.809
714,Friends That Break Your Heart,36,James Blake,Frozen (feat. JID & SwaVay),236378,False,5,0.761,0.494,-9.323,0.207,0.638,5.35e-05,0.102,0.23,100.031
715,Friends That Break Your Heart,35,James Blake,I'm So Blessed You're Mine,195143,False,6,0.684,0.346,-12.809,0.041,0.744,0.499,0.0793,0.503,119.993
716,Friends That Break Your Heart,34,James Blake,Foot Forward,153238,False,7,0.69,0.61,-8.701,0.0381,0.619,0.00829,0.283,0.314,133.125
717,Friends That Break Your Heart,34,James Blake,Show Me (feat. Monica Martin),218003,False,8,0.371,0.25,-11.404,0.0279,0.936,0.00286,0.0856,0.04,100.066
718,Friends That Break Your Heart,34,James Blake,Say What You Will,280993,False,9,0.501,0.361,-10.633,0.036,0.964,0.00584,0.177,0.241,78.154
719,Friends That Break Your Heart,34,James Blake,Lost Angel Nights,239497,False,10,0.436,0.341,-10.479,0.0346,0.888,0.00355,0.0914,0.0912,129.582
720,Friends That Break Your Heart,34,James Blake,Friends That Break Your Heart,201712,False,11,0.569,0.189,-13.139,0.0366,0.912,0.00444,0.107,0.144,75.976
